Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Storage Capacity,Display Size,Graphics Memory,Battery Capacity
63500,Huawei,Intel,Core i3,11th Gen,2.4,4.1,4,8,6,8GB,DDR4,256GB SSD,15.6,Shared,42
78000,Huawei,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,512GB SSD,15.6,Shared,42
77999,Huawei,Intel,Core i5,11th Gen,2.4,4.2,12,8,8,8GB,DDR4,512GB SSD,14,Shared,56
76000,Huawei,Intel,Core i5,11th Gen,2.4,4.2,6,12,8,8GB,DDR4,512GB SSD,15.6,4GB,42
64000,Huawei,Intel,Core i3,11th Gen,3,4.1,4,8,6,8GB,LPDDR4,256GB SSD,15.6,Shared,42
76000,Huawei,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,512GB SSD,14,2GB,56
150000,HP,Intel,Core i7,11th Gen,2.3,4.6,NULL,16,24,16GB,DDR4,512GB SSD,16.1,NULL,70
71500,HP,Intel,Core i3,11th Gen,3,4.1,4,16,6,8GB,DDR4,256GB SSD,15.6,2GB,45
91000,HP,Intel,Core i5,12th Gen,2.4,4.4,4,12,12,8GB,DDR4,512GB SSD,14,Shared,50
93000,HP,Intel,Core i5,12th Gen,2.4,4.4,4,12,12,8GB,DDR4,512GB SSD,15.6,Shared,41
93000,HP,Intel,Core i5,12th Gen,2.4,4.4,12,8,12,8GB,DDR4,512GB SSD,15.6,Shared,41
103000,HP,Intel,Core i7,11th Gen,2.4,4.7,6,12,12,8GB,DDR4,512GB SSD,15.6,4GB,41
152000,HP,Intel,Core i5,11th Gen,3.1,4.4,10,12,12,16GB,DDR4,1GB SSD,15.6,Shared,52
77000,HP,Intel,Core i5,11th Gen,2.4,4.2,10,16,8,8GB,DDR4,512GB SSD,14,Integrated,40
165000,HP,Intel,Core i7,11th Gen,2.8,4.7,4,16,24,512GB,DDR4,16GB SSD,14,4GB,53
76000,HP,Intel,Core i5,11th Gen,2.4,4.2,6,12,8,8GB,DDR4,1TBGB SSD,15.6,Shared,41
58500,HP,Intel,Core i3,11th Gen,3,4.1,12,8,6,8GB,DDR4,1TBGB SSD,15.6,Shared,41
69000,HP,Intel,Core i5,11th Gen,2.4,4.2,12,8,8,8GB,DDR4,1TBGB SSD,14,Shared,41
81000,HP,Intel,Core i5,12th Gen,2.4,4.4,10,8,8,8GB,DDR4,512GB SSD,15.6,Shared,41
59000,HP,Intel,Core i3,11th Gen,3,4.1,6,12,6,8GB,DDR4,256GB SSD,15.6,Shared,41
73200,HP,AMD,Ryzen 5,5th Gen,2.4,4.3,4,8,16,8GB,DDR4,512GB SSD,15.6,2GB,41
79700,HP,AMD,Ryzen 7,5th Gen,1.8,4.3,4,8,8,8GB,DDR4,512GB SSD,15.6,2GB,41
51200,HP,AMD,Athlon Silver,3th Gen,2.3,3.2,4,12,8,8GB,DDR4,256GB SSD,15.6,Shared,41
83500,HP,Intel,Core i5,11th Gen,2.4,4.2,10,8,12,8GB,DDR4,1GB SSD,15.6,Shared,41
40500,HP,Intel,Pentium 5030,9th Gen,1.1,3,4,8,12,4GB,DDR4,1GB SSD,15.6,Shared,86
82500,Dell,Intel,Core i9,11th Gen,2.5,4.8,4,12,24,32GB,LPDDR4,1TBGB SSD,15.6,Shared,86
86000,Dell,Intel,Core i5,11th Gen,2.4,4.2,4,12,8,8GB,DDR4,512GB SSD,15.6,NULL,41
51000,Dell,Intel,Core i3,11th Gen,3,4.1,12,12,6,"4GB,",DDR4,1TBGB SSD,15.6,4GB,42
90500,Dell,Intel,Core i5,11th Gen,2.4,4.2,8,8,8,8GB,DDR4,512GB SSD,14,Shared,41
52000,Dell,Intel,Core i3,11th Gen,3,4.1,4,8,6,4GB,DDR4,1TBGB SSD,15.6,Shared,41
134000,DELL,Intel,Core i7,12th Gen,2.4,4.7,4,8,12,16GB,DDR4,NULL,16,Shared,54
67000,DELL,Intel,Core i3,12th Gen,2.4,4.4,6,16,10,8GB,DDR4,512GB SSD,15.6,Shared,41
84000,Dell,Intel,Core i5,11th Gen,2.4,4.2,8,16,8,8GB,DDR4,1TBGB SSD,15.6,Shared,41
73000,Dell,Intel,Core i5,11th Gen,2.4,4.2,12,12,8,4GB,DDR4,1TBGB SSD,15.6,4GB,41
161000,Dell,Intel,Core i7,12th Gen,1.8,4.7,4,12,12,16GB,DDR4,512GB SSD,14,2GB,54
125000,Dell,Intel,Core i5,12th Gen,1.8,4.4,4,8,12,8GB,LPDDR4,512GB SSD,14,2GB,54
90990,AVITA,Intel,Core i7,10th Gen,1.8,4.9,4,8,8,16GB,DDR4,1TBGB SSD,14,2GB,59
89000,AVITA,Intel,Core i7,10th Gen,1.8,4.9,12,8,8,16GB,DDR4,1TBGB SSD,14,4GB,76
179990,ASUS,Intel,Core i7,12th Gen,2.1,4.7,8,8,18,16GB,LPDDR5,512GB SSD,13.3,Shared,67
224990,ASUS,Intel,Core i7,12th Gen,2.3,4.7,4,8,16,16GB,LPDDR5,1TBGB SSD,14.5,Shared,76
129500,ASUS,AMD,Ryzen 5,5th Gen,2.4,4.3,4,8,16,16GB,LPDDR4,512GB SSD,14,4GB,63
174000,Asus,Intel,Core i7,11th Gen,2.8,4.7,8,8,8,16GB,LPDDR4,512GB SSD,14,4GB,70
109000,Asus,Intel,Core i5,11th Gen,2.4,4.2,4,16,8,8GB,LPDDR4,512GB SSD,14,Shared,67
100000,ASUS,AMD,RYZEN R5,5th Gen,2.1,4,4,12,8,8GB,LPDDR4,512GB SSD,14,Shared,42
139500,ASUS,AMD,Ryzen 7,5th Gen,2,4.5,12,16,8,8GB,LPDDR4,512GB SSD,14,Shared,63
41000,Asus,Intel,Celeron N4500,9th Gen,1.1,2.8,12,8,4,4GB,DDR4,1TBGB SSD,15.6,4GB,37
42000,Asus,Intel,Celeron N4500,9th Gen,1.1,2.8,8,8,4,4GB,DDR4,1TBGB SSD,15.6,2GB,37
115000,ASUS,Intel,Core i7,11th Gen,2.8,4.7,4,8,12,16GB,DDR4,512GB SSD,15.6,2GB,50
135000,Asus,AMD,Ryzen 5,5th Gen,3.3,4.2,4,8,16,16GB,DDR4,512GBM.2 SSD,15.6,Shared,50
98500,Asus,AMD,Ryzen 7,5th Gen,2.4,4.4,4,8,20,8GB,DDR4,512GBM.2 SSD,15.6,2GB,50
115000,Asus,Intel,Core i7,11th Gen,3.3,4.8,6,8,4,8GB,DDR4,512GBM.2 SSD,15.6,4GB,64
47000,Asus,Intel,Celeron N4500,9th Gen,1.1,2.8,6,8,4,4GB,DDR4,NULL,14,Shared,42
45000,Asus,Intel,Celeron N4500,9th Gen,1.1,4.1,12,16,4,4GB,DDR4,256GB SSD,14,4GB,37
52000,ASUS,Intel,Core i3,10th Gen,2.1,4.1,6,8,4,4GB,DDR4,1TBGB SSD,15.6,4GB,37
50000,ASUS,Intel,Core i3,10th Gen,2.1,4.1,4,8,4,4GB,DDR4,1TBGB SSD,15.6,2GB,37
76500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,16,8,8GB,DDR4,512GB SSD,15.6,Shared,37
76500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,512GB SSD,15.6,2GB,37
70500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,8,8,8,4GB,DDR4,1TBGB SSD,15.6,4GB,37
70500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,4GB,DDR4,GB SSD,15.6,2GB,37
74500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,12,12,8,4GB,DDR4,512GB SSD,15.6,4GB,37
70000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,6,16,8,4GB,DDR4,1TBGB SSD,15.6,4GB,37
69000,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,16,8,4GB,DDR4,1TBGB SSD,15.6,Shared,37
58000,ASUS,Intel,Core i3,11th Gen,3,4.1,8,4,8,4GB,DDR4,512GB SSD,15.6,4GB,37
52000,ASUS,Intel,Core i3,11th Gen,3,4.1,6,4,6,4GB,DDR4,1TBGB SSD,15.6,Shared,37
112000,Asus,Intel,Core i7,11th Gen,2.8,4.7,12,4,24,8GB,DDR4,512GB SSD,15.6,Shared,42
87800,Asus,Intel,Core i5,12th Gen,2.4,4.4,6,8,8,8GB,DDR4,512GB SSD,15.6,4GB,42
88000,ASUS,Intel,Core i5,12th Gen,2.4,4.4,8,12,12,8GB,DDR4,512GB SSD,15.6,4GB,42
69990,ASUS,Intel,Core i3,12th Gen,2.4,4.4,6,8,24,4GB,DDR4,512GB SSD,15.6,4GB,42
78500,ASUS,Intel,Core i5,11th Gen,2.4,4.2,4,8,8,8GB,DDR4,512GB SSD,15.6,4GB,37
